p,q,T
34083.91000000,0.00917700,1625586096636
34081.65000000,0.01467100,1625586096677
34081.11000000,0.01204900,1625586099710
34081.65000000,0.01467100,1625586107705
34081.65000000,0.01467100,1625586108712
34081.65000000,0.01467100,1625586109701
34081.65000000,0.01467100,1625586110710
34081.65000000,0.01467100,1625586111702
34081.05000000,0.01404200,1625586112705
34081.05000000,0.01467300,1625586113706
34081.05000000,0.01467300,1625586114712
34081.05000000,0.01467300,1625586115703
34081.05000000,0.01467300,1625586116704
34081.05000000,0.01467300,1625586117705
34081.05000000,0.01467300,1625586118703
34081.05000000,0.01467300,1625586119709
34081.05000000,0.01467300,1625586120704
34081.05000000,0.01467300,1625586121725
34081.05000000,0.00818600,1625586122704
34105.43000000,0.01466100,1625586128102
34105.43000000,0.01466100,1625586128656
34102.74000000,0.01466200,1625586130411
34099.99000000,0.00845600,1625586130411
34099.99000000,0.01466400,1625586130704
34099.99000000,0.05540700,1625586131205
34099.24000000,0.01466400,1625586131205
34098.62000000,0.01193700,1625586131678
34099.62000000,0.01256500,1625586135150
34101.21000000,0.01466300,1625586137713
34099.70000000,0.01466500,1625586140711
34098.96000000,0.01466400,1625586142112
34098.96000000,0.01466400,1625586142657
34098.99000000,0.01025200,1625586143660
34103.45000000,0.01466200,1625586145112
34098.86000000,0.01466400,1625586146117
34092.35000000,0.01403200,1625586146690
34092.33000000,0.01206100,1625586154657
34094.37000000,0.01466400,1625586155656
34098.97000000,0.01466200,1625586156660
34100.90000000,0.01466400,1625586159712
34095.00000000,0.00952200,1625586161238
34087.75000000,0.01467000,1625586162728
34084.01000000,0.01020600,1625586167374
34081.27000000,0.01023500,1625586167708
34081.82000000,0.01225600,1625586170356
34074.55000000,0.01279400,1625586173710
34075.64000000,0.01467400,1625586176335
34075.64000000,0.00704200,1625586176660
34075.64000000,0.00763200,1625586176660
34072.83000000,0.01467600,1625586182721
34072.83000000,0.01467600,1625586183707
34072.83000000,0.01467600,1625586184707
34072.83000000,0.01467800,1625586185713
34072.83000000,0.01467800,1625586186705
34072.83000000,0.01467800,1625586187706
34072.83000000,0.01467800,1625586188710
34065.82000000,0.01467700,1625586189711
34064.88000000,0.03476400,1625586189867
34064.88000000,0.01553200,1625586190445
34054.84000000,0.01468300,1625586190660
34054.01000000,0.01468300,1625586191707
34054.00000000,0.01468300,1625586193546
34051.00000000,0.01468400,1625586193692
34049.98000000,0.01468500,1625586197668
34047.88000000,0.01468600,1625586199759
34047.88000000,0.00788000,1625586199759
34050.97000000,0.01095600,1625586203789
34056.85000000,0.01468200,1625586204665
34059.96000000,0.01468000,1625586205710
34048.78000000,0.01468500,1625586237703
34048.50000000,0.01468500,1625586237860
34048.49000000,0.01156700,1625586243700
34047.15000000,0.01468600,1625586244707
34047.15000000,0.01468600,1625586245707
34047.15000000,0.01468600,1625586246704
34049.90000000,0.01468500,1625586251658
34049.90000000,0.00892900,1625586251662
34049.90000000,0.00575600,1625586252066
34049.90000000,0.00915000,1625586252660
34075.65000000,0.01467800,1625586264713
34068.76000000,0.01467700,1625586265664
34068.76000000,0.00586900,1625586266661
34068.76000000,0.00586800,1625586266661
34065.72000000,0.01467800,1625586280294
34065.72000000,0.00672800,1625586280661
34065.72000000,0.00795000,1625586280661
34065.72000000,0.01639600,1625586281173
34065.73000000,0.01144100,1625586283320
34065.99000000,0.00983300,1625586284663
34065.78000000,0.01467900,1625586285710
34061.97000000,0.01468200,1625586286713
34052.21000000,0.01468400,1625586290375
34052.21000000,0.00556000,1625586290437
34056.85000000,0.01468200,1625586309706
34057.35000000,0.01468200,1625586313712
34063.46000000,0.01467900,1625586319645
34063.46000000,0.01092500,1625586319662
34055.00000000,0.01468300,1625586323708
34047.00000000,0.01468600,1625586327722
34040.53000000,0.01221600,1625586332711
34040.01000000,0.01468900,1625586332844
34040.01000000,0.00866700,1625586333664
34040.01000000,0.00602200,1625586333664
34015.73000000,0.01470000,1625586342711
34019.99000000,0.01469900,1625586347713
34017.79000000,0.01470000,1625586348709
34010.66000000,0.01470200,1625586349716
34010.15000000,0.01470300,1625586350716
34006.66000000,0.01470400,1625586350844
34006.66000000,0.01470200,1625586351667
34010.16000000,0.01470300,1625586352714
34007.50000000,0.01470300,1625586353712
34006.58000000,0.01470600,1625586354712
34002.68000000,0.01470500,1625586355852
34007.51000000,0.00914600,1625586359178
34017.49000000,0.01469900,1625586362190
34017.48000000,0.01469900,1625586362967
34024.68000000,0.01469700,1625586368717
34020.83000000,0.01470200,1625586370718
34017.61000000,0.01469900,1625586375988
34017.61000000,0.00785000,1625586376666
34017.61000000,0.00684900,1625586376666
34018.00000000,0.01469900,1625586379713
34015.99000000,0.00922000,1625586382999
34013.00000000,0.01470100,1625586390708
34012.92000000,0.01470200,1625586391715
34010.92000000,0.01470200,1625586392013
34009.59000000,0.01025100,1625586394711
34009.59000000,0.00890300,1625586394902
34006.38000000,0.01128500,1625586395015
34005.77000000,0.01470400,1625586404739
34010.27000000,0.01470200,1625586406043
34008.95000000,0.01276500,1625586412052
34006.84000000,0.00509600,1625586413057
34006.84000000,0.01470300,1625586414040
34006.84000000,0.01172000,1625586414668
34015.00000000,0.01470200,1625586429719
34014.47000000,0.01339200,1625586430713
34009.13000000,0.01073400,1625586435344
34009.13000000,0.00545600,1625586435669
34000.15000000,0.01471300,1625586469731
34000.15000000,0.01471500,1625586470731
34000.15000000,0.01471500,1625586471723
34000.15000000,0.01471500,1625586472714
34000.15000000,0.01341900,1625586473714
34000.01000000,0.01471300,1625586474789
34000.01000000,0.01471300,1625586475718
34000.01000000,0.01471300,1625586476797
34000.01000000,0.01471300,1625586477722
34000.01000000,0.01471300,1625586478737
34000.01000000,0.01471400,1625586479721
34000.01000000,0.01471400,1625586480715
34000.01000000,0.01471200,1625586481727
34000.01000000,0.01471200,1625586482717
34000.01000000,0.01471000,1625586483730
34000.01000000,0.01471000,1625586484719
34000.01000000,0.01471000,1625586485716
34000.00000000,0.00945200,1625586486738
33998.36000000,0.01470700,1625586489748
33998.36000000,0.01470700,1625586491650
33998.36000000,0.01470700,1625586491673
33998.36000000,0.01470700,1625586492717
33996.38000000,0.03303300,1625586492779
33993.06000000,0.01470900,1625586495727
33993.06000000,0.01470900,1625586496708
33993.06000000,0.01470900,1625586500796
33997.17000000,0.01470800,1625586502796
33997.17000000,0.01470300,1625586503679
34007.75000000,0.01376400,1625586504674
34007.75000000,0.01470300,1625586505672
34008.87000000,0.01470300,1625586507988
34008.87000000,0.00733100,1625586508678
34023.98000000,0.01469600,1625586515674
34023.98000000,0.00837500,1625586516674
34023.98000000,0.00632100,1625586516674
34023.98000000,0.01675000,1625586516923
34023.99000000,0.01469600,1625586518041
34015.67000000,0.01470200,1625586519722
34005.82000000,0.01102800,1625586524065
34005.82000000,0.00572800,1625586524727
34019.97000000,0.01469800,1625586553557
34019.97000000,0.00523900,1625586553675
34019.97000000,0.00945900,1625586553675
34019.97000000,0.01047800,1625586554084
34049.99000000,0.01468500,1625586565678
34109.99000000,0.01436700,1625586566291
34149.99000000,0.01209600,1625586566405
34159.99000000,0.00790400,1625586566405
34100.00000000,0.01467000,1625586567743
34075.00000000,0.01467100,1625586568729
34062.35000000,0.01197400,1625586569400
34060.00000000,0.01468000,1625586570730
34052.67000000,0.01468400,1625586574725
34065.69000000,0.01467900,1625586583735
34060.80000000,0.01468100,1625586584723
34071.42000000,0.01468000,1625586588731
34062.86000000,0.01816100,1625586589513
34062.86000000,0.01468200,1625586589735
34062.86000000,0.00772000,1625586590341
34051.55000000,0.01000000,1625586590346
34056.27000000,0.01468100,1625586590682
34057.93000000,0.01468100,1625586597563
34057.92000000,0.01231500,1625586599721
34060.69000000,0.00813100,1625586616596
34060.69000000,0.00654900,1625586616658
34060.69000000,0.01468000,1625586616679
34055.59000000,0.01468300,1625586633737
34055.60000000,0.01468300,1625586636723
34051.12000000,0.01468700,1625586637730
34050.00000000,0.01081000,1625586638734
34045.28000000,0.01068400,1625586639725
34041.75000000,0.01468800,1625586641776
34045.26000000,0.01468700,1625586644186
34045.12000000,0.01468700,1625586647723
34042.04000000,0.01468700,1625586649680
34044.65000000,0.01468700,1625586650678
34044.65000000,0.01468700,1625586651678
34044.99000000,0.01426200,1625586656133
34044.99000000,0.01468700,1625586656725
34041.29000000,0.01469000,1625586657725
34034.86000000,0.01469600,1625586667735
34034.86000000,0.01469800,1625586668734
34034.86000000,0.01469900,1625586669731
34034.86000000,0.01469700,1625586670732
34034.86000000,0.01469600,1625586671741
34034.86000000,0.04127200,1625586672689
34034.86000000,0.01469500,1625586672733
34026.51000000,0.01469500,1625586673378
34025.00000000,0.01470000,1625586673378
34018.94000000,0.00944400,1625586673715
34018.94000000,0.00525400,1625586673715
34017.82000000,0.01470000,1625586674735
34010.66000000,0.00553600,1625586677551
34010.66000000,0.01470200,1625586678433
34010.66000000,0.02356500,1625586678433
34010.66000000,0.01470200,1625586678684
34014.88000000,0.01470000,1625586680648
34010.67000000,0.01470300,1625586680736
34007.22000000,0.01395300,1625586681549
34000.50000000,0.00631000,1625586684714
34014.08000000,0.00747400,1625586690666
34014.08000000,0.00747400,1625586690727
34025.70000000,0.01359700,1625586694671
34025.70000000,0.01359700,1625586694735
34074.99000000,0.01404200,1625586699020
34028.22000000,0.01469400,1625586700784
34028.22000000,0.01469100,1625586701687
34031.62000000,0.00587700,1625586710724
34026.11000000,0.01469600,1625586715724
34043.80000000,0.01439800,1625586736732
34043.78000000,0.00587700,1625586740241
