p,q,T
34064.00000000,0.01467900,1625586995902
34065.86000000,0.00541100,1625587001871
34060.02000000,0.01468200,1625587003713
34062.00000000,0.01468000,1625587006911
34062.00000000,0.01338600,1625587007694
34062.00000000,0.02436400,1625587007784
34063.23000000,0.01467900,1625587011717
34063.21000000,0.01468200,1625587013724
34056.60000000,0.01468200,1625587014735
34055.00000000,0.01468500,1625587015721
34050.00000000,0.01469000,1625587015939
34049.99000000,0.01468500,1625587015939
34049.99000000,0.00829800,1625587016005
34053.61000000,0.02528500,1625587017811
34053.61000000,0.01399200,1625587017936
34064.70000000,0.00969800,1625587023959
34064.70000000,0.00498000,1625587024025
34099.99000000,0.01467000,1625587026656
34109.99000000,0.00216100,1625587026656
34064.70000000,0.01468000,1625587026719
34060.96000000,0.01468200,1625587028717
34057.01000000,0.00881800,1625587029718
34057.01000000,0.00586400,1625587029718
34057.01000000,0.02759800,1625587029969
34056.73000000,0.01420700,1625587030696
34053.61000000,0.01468400,1625587031716
34048.08000000,0.01468700,1625587032717
34065.22000000,0.00289900,1625587047418
34066.33000000,0.00214600,1625587050372
34066.33000000,0.00830700,1625587050468
34064.98000000,0.01468100,1625587051726
34059.43000000,0.01468100,1625587053431
34055.86000000,0.01369300,1625587053710
34055.86000000,0.01270400,1625587054341
34057.73000000,0.00352000,1625587063476
34057.01000000,0.00456300,1625587065479
34061.08000000,0.01468000,1625587073564
34061.08000000,0.01468000,1625587073695
34061.08000000,0.01468000,1625587079763
34069.99000000,0.00918800,1625587095914
34069.99000000,0.00548800,1625587095978
34069.99000000,0.01010900,1625587096698
34069.99000000,0.01467800,1625587099717
34066.34000000,0.00286200,1625587100925
34066.34000000,0.01282700,1625587103720
34057.00000000,0.01468300,1625587111717
34051.51000000,0.01454100,1625587113722
34050.50000000,0.01159400,1625587114041
34050.50000000,0.00309100,1625587114105
34050.50000000,0.00836100,1625587114705
34050.00000000,0.01468600,1625587116724
34048.95000000,0.01366200,1625587121731
34048.95000000,0.01468700,1625587122723
34043.41000000,0.01469000,1625587123721
34037.27000000,0.01469000,1625587125064
34053.31000000,0.01468300,1625587132125
34053.30000000,0.01468300,1625587132720
34059.99000000,0.00880700,1625587134801
34059.99000000,0.01468200,1625587137718
34070.51000000,0.01467700,1625587152720
34065.91000000,0.01467900,1625587156726
34061.49000000,0.01468000,1625587158313
34060.02000000,0.01468000,1625587158713
34060.21000000,0.01466500,1625587159702
34060.21000000,0.01260300,1625587160191
34067.47000000,0.01174700,1625587162726
34067.47000000,0.00293000,1625587162726
34063.00000000,0.01467900,1625587165721
34062.77000000,0.01414300,1625587166389
34062.77000000,0.00781300,1625587166702
34060.93000000,0.01468400,1625587172727
34052.40000000,0.01468500,1625587174726
34049.99000000,0.01468500,1625587182725
34048.10000000,0.01129200,1625587186448
34044.24000000,0.00570100,1625587188464
34044.24000000,0.00354200,1625587188533
34040.01000000,0.01468900,1625587190704
34040.08000000,0.01468900,1625587191707
34040.08000000,0.00203900,1625587192538
34047.31000000,0.01468600,1625587197530
34040.60000000,0.00720400,1625587197721
34047.38000000,0.01468700,1625587205733
34055.58000000,0.01468400,1625587215733
34050.36000000,0.01468600,1625587217731
34044.05000000,0.01468700,1625587220666
34041.53000000,0.00868000,1625587221679
34031.51000000,0.01469300,1625587221739
34034.88000000,0.01469100,1625587222727
34025.00000000,0.01469600,1625587224787
34016.32000000,0.01275400,1625587227778
34016.32000000,0.03149400,1625587228589
34011.08000000,0.01470200,1625587228589
34010.00000000,0.00879400,1625587228589
34010.00000000,0.00591600,1625587228720
34015.66000000,0.01470200,1625587232755
34030.39000000,0.01469300,1625587239746
34032.20000000,0.01245800,1625587250896
34032.20000000,0.00223400,1625587250958
34032.20000000,0.01469200,1625587251709
34032.20000000,0.04459700,1625587251759
34059.99000000,0.01403400,1625587255857
34065.63000000,0.01468000,1625587264781
34061.53000000,0.01468000,1625587265004
34061.53000000,0.01574400,1625587265067
34061.53000000,0.01376400,1625587265711
34064.90000000,0.00848500,1625587267005
34064.90000000,0.00619300,1625587267073
34064.90000000,0.00229200,1625587267711
34062.03000000,0.01468000,1625587269762
34060.00000000,0.01294400,1625587270110
34059.43000000,0.01468100,1625587273757
34060.00000000,0.00988700,1625587275129
34074.99000000,0.01467100,1625587278731
34087.84000000,0.00587200,1625587279503
34109.99000000,0.01249900,1625587281910
34124.99000000,0.00750100,1625587281910
34124.99000000,0.00715900,1625587285714
34129.97000000,0.00749100,1625587286221
34123.04000000,0.02655800,1625587286221
34109.12000000,0.01466100,1625587289758
34100.00000000,0.00879700,1625587290656
34107.62000000,0.01465900,1625587290716
34117.50000000,0.00641300,1625587292411
34123.17000000,0.01465400,1625587294756
34143.73000000,0.01302800,1625587299760
34142.13000000,0.01464600,1625587301756
34140.09000000,0.00405300,1625587302361
34140.09000000,0.01059300,1625587302504
34134.70000000,0.00345500,1625587302504
34134.70000000,0.01464800,1625587302758
34129.39000000,0.00879000,1625587303644
34129.46000000,0.00425700,1625587304460
34122.46000000,0.01465400,1625587305770
34120.45000000,0.01465600,1625587315769
34120.45000000,0.01465800,1625587316766
34117.51000000,0.01334400,1625587317759
34117.51000000,0.01466300,1625587318760
34117.51000000,0.01467000,1625587319773
34117.51000000,0.01467500,1625587320770
34117.51000000,0.00879300,1625587321252
34117.51000000,0.01467400,1625587321763
34117.51000000,0.01467000,1625587322762
34117.51000000,0.01466200,1625587323773
34117.51000000,0.01466300,1625587324760
34117.51000000,0.01466300,1625587325764
34111.20000000,0.01465800,1625587330703
34103.91000000,0.01466100,1625587330737
34100.13000000,0.01466300,1625587332519
34099.16000000,0.01466300,1625587332713
34102.03000000,0.01389700,1625587333713
34099.50000000,0.01580400,1625587334528
34091.27000000,0.01466700,1625587335421
34091.27000000,0.01383100,1625587335713
34091.27000000,0.09859000,1625587336431
34100.13000000,0.00879700,1625587336931
34116.64000000,0.01465500,1625587338716
34106.78000000,0.01466000,1625587344662
34093.28000000,0.01466600,1625587346719
34093.28000000,0.01466600,1625587346719
34093.28000000,0.01466600,1625587347715
34111.17000000,0.01465800,1625587351824
34149.99000000,0.00553100,1625587354172
34159.99000000,0.00673600,1625587354172
34174.99000000,0.00773300,1625587354172
34100.00000000,0.01466500,1625587355761
34110.00000000,0.01466000,1625587356764
34104.42000000,0.01466100,1625587359088
34103.41000000,0.00586500,1625587359088
34096.17000000,0.01602700,1625587359088
34096.17000000,0.00460900,1625587359769
34083.07000000,0.01467100,1625587359914
34075.00000000,0.01467600,1625587360796
34071.38000000,0.01467200,1625587361761
34070.51000000,0.01467600,1625587362032
34069.48000000,0.00891300,1625587362714
34069.48000000,0.00576200,1625587362714
34077.66000000,0.01467300,1625587366762
34073.20000000,0.01467900,1625587367769
34064.51000000,0.01468200,1625587368766
34064.51000000,0.01469100,1625587369771
34050.00000000,0.01469000,1625587370762
34040.01000000,0.01469700,1625587371763
34040.01000000,0.01470000,1625587372761
34040.01000000,0.01469300,1625587373765
34040.01000000,0.01469600,1625587374761
34040.01000000,0.01469900,1625587375762
34040.01000000,0.01470100,1625587376763
34040.01000000,0.01470500,1625587377771
34040.01000000,0.01470500,1625587378763
34040.01000000,0.01470400,1625587379762
34040.01000000,0.01471200,1625587380776
34040.01000000,0.00669700,1625587381773
34025.00000000,0.00801100,1625587381773
34025.00000000,0.00668900,1625587382767
33990.20000000,0.00802600,1625587382767
33990.20000000,0.00668400,1625587383767
33990.20000000,0.00803100,1625587383767
33990.20000000,0.00667900,1625587384764
33990.20000000,0.00803900,1625587384764
33990.20000000,0.00667100,1625587385764
33990.20000000,0.00805300,1625587385764
33990.20000000,0.00665700,1625587386775
33990.20000000,0.00806400,1625587386775
33990.20000000,0.00664600,1625587387769
33990.20000000,0.00806700,1625587387769
33990.20000000,0.00664300,1625587388767
33990.00000000,0.00807700,1625587388767
33990.00000000,0.00664300,1625587389760
33975.00000000,0.00807600,1625587389760
33985.14000000,0.01471300,1625587390867
33979.85000000,0.01895000,1625587390915
33979.85000000,0.09104900,1625587391626
33985.16000000,0.01136400,1625587391765
33985.16000000,0.00335000,1625587391765
33985.16000000,0.02282400,1625587392485
33985.16000000,0.01471600,1625587392765
33978.00000000,0.00508700,1625587393661
33985.81000000,0.01471300,1625587395782
33983.57000000,0.00701200,1625587395782
33981.97000000,0.01471400,1625587397583
33975.00000000,0.00435900,1625587397583
33973.95000000,0.03410500,1625587397665
33973.95000000,0.01471600,1625587397739
33983.57000000,0.02008800,1625587398638
33971.82000000,0.01471900,1625587403585
33971.82000000,0.01471900,1625587403718
33972.17000000,0.01471700,1625587407722
33981.02000000,0.02790000,1625587409593
33981.02000000,0.01471500,1625587409718
33977.74000000,0.01471600,1625587416765
33993.00000000,0.00293600,1625587422723
33993.45000000,0.01029200,1625587422723
34001.72000000,0.00721900,1625587431765
34001.72000000,0.00721900,1625587431765
33994.27000000,0.01470900,1625587432760
33982.24000000,0.01009900,1625587435762
33982.24000000,0.00461500,1625587435762
33978.45000000,0.01471600,1625587437673
33970.24000000,0.01472100,1625587438780
33970.24000000,0.01472100,1625587439762
33970.24000000,0.06893500,1625587440555
33973.69000000,0.01471800,1625587451797
33973.69000000,0.01673500,1625587451861
33978.45000000,0.02129000,1625587453710
33978.45000000,0.00530100,1625587453719
33990.24000000,0.00387600,1625587458717
33990.24000000,0.00387600,1625587458779
33978.96000000,0.01471800,1625587465763
33965.62000000,0.01472100,1625587468762
33983.34000000,0.01471800,1625587472766
33972.69000000,0.00980800,1625587472915
33975.47000000,0.00725400,1625587477927
33982.16000000,0.01471400,1625587479919
33982.16000000,0.00522100,1625587479919
33978.77000000,0.00392600,1625587480727
33987.51000000,0.01471300,1625587481769
33983.78000000,0.01471300,1625587484780
33983.76000000,0.01471300,1625587484931
33980.36000000,0.01471600,1625587486762
33978.69000000,0.01471600,1625587490882
33975.66000000,0.00326500,1625587491947
33974.81000000,0.01471700,1625587495036
33974.81000000,0.00361700,1625587495036
33974.81000000,0.01471700,1625587495720
33974.83000000,0.01471700,1625587496895
33974.83000000,0.01471600,1625587497720
33978.61000000,0.01471700,1625587498764
33975.00000000,0.00256600,1625587499897
33975.00000000,0.01215100,1625587499955
33974.98000000,0.00994700,1625587500906
33996.58000000,0.01470800,1625587512774
34024.99000000,0.01405000,1625587513928
33993.62000000,0.01470900,1625587514787
33986.74000000,0.01471400,1625587515783
33979.48000000,0.01320600,1625587516769
33979.48000000,0.05582600,1625587516897
33975.00000000,0.00415500,1625587516897
33975.00000000,0.01056200,1625587517022
33975.00000000,0.01471600,1625587517722
33975.00000000,0.03470300,1625587517902
33995.60000000,0.01470800,1625587521123
33995.52000000,0.00876800,1625587521186
33995.58000000,0.01470700,1625587522723
33997.22000000,0.01470800,1625587525774
33995.51000000,0.01396800,1625587526785
33986.57000000,0.01471300,1625587527988
33995.92000000,0.01470800,1625587532148
33995.92000000,0.01470800,1625587532729
33995.94000000,0.01470800,1625587537154
33982.29000000,0.01471400,1625587541785
33989.94000000,0.01471300,1625587545777
33985.54000000,0.01471400,1625587547775
33988.04000000,0.01471100,1625587548724
33992.74000000,0.00200400,1625587550285
33992.75000000,0.01471000,1625587551180
33989.95000000,0.01471200,1625587556771
33987.60000000,0.01471200,1625587558142
33987.60000000,0.01471100,1625587558725
33987.60000000,0.00242700,1625587559727
34042.53000000,0.01468800,1625587568618
34074.99000000,0.01468000,1625587571657
34080.37000000,0.01467200,1625587571793
34080.37000000,0.00466100,1625587572090
34066.32000000,0.01467900,1625587574775
34058.18000000,0.01468100,1625587575759
34055.54000000,0.00435200,1625587575823
34079.11000000,0.01266000,1625587579878
34079.11000000,0.00201200,1625587579936
34077.53000000,0.00348900,1625587580731
34099.99000000,0.01117200,1625587580731
34094.17000000,0.00786300,1625587581972
34094.17000000,0.00680300,1625587582038
34099.99000000,0.00349800,1625587582733
34109.99000000,0.01009900,1625587582733
34109.99000000,0.00456100,1625587582866
34124.99000000,0.01465300,1625587584728
34125.92000000,0.01464500,1625587585823
34121.51000000,0.03372100,1625587585823
34124.95000000,0.01465800,1625587587778
34112.74000000,0.01333400,1625587588777
34112.74000000,0.02164300,1625587588854
34111.95000000,0.00235600,1625587588981
34108.94000000,0.01466300,1625587591773
34100.48000000,0.01466300,1625587592088
34110.42000000,0.00403800,1625587594085
34110.42000000,0.00403800,1625587594147
34125.10000000,0.00503200,1625587597146
34125.10000000,0.00503200,1625587597208
34100.00000000,0.01466500,1625587599781
34114.57000000,0.01465800,1625587605772
34112.43000000,0.00862400,1625587606455
34107.69000000,0.01466000,1625587607784
34118.32000000,0.01465500,1625587610475
34118.32000000,0.01465500,1625587611730
34118.32000000,0.01465500,1625587613557
34118.32000000,0.00508500,1625587613621
34118.32000000,0.01053400,1625587613726
34112.88000000,0.01413200,1625587616386
34112.88000000,0.01360600,1625587616727
34101.02000000,0.01466300,1625587629771
34099.98000000,0.00565300,1625587630770
34099.67000000,0.00956900,1625587632711
34096.44000000,0.01466700,1625587635773
34099.67000000,0.00293300,1625587636783
34082.30000000,0.01467200,1625587637779
34074.69000000,0.01467400,1625587638779
34072.02000000,0.01467500,1625587640613
34067.53000000,0.00629200,1625587640671
34079.96000000,0.00500300,1625587643682
34088.79000000,0.01467000,1625587646793
34088.79000000,0.01467000,1625587647773
34088.79000000,0.01467000,1625587648774
34088.79000000,0.01467000,1625587649776
34088.79000000,0.01467000,1625587650771
34088.79000000,0.01467000,1625587651782
34088.79000000,0.01467100,1625587652779
34088.79000000,0.01467200,1625587653774
34088.79000000,0.01467300,1625587654776
34088.79000000,0.01467200,1625587655778
34088.79000000,0.00277400,1625587656779
34149.99000000,0.01345900,1625587664468
34093.88000000,0.00715700,1625587685990
34093.88000000,0.00715700,1625587686059
34093.88000000,0.01466600,1625587686828
34093.87000000,0.01466600,1625587689118
34097.27000000,0.00586600,1625587690780
34093.86000000,0.01239300,1625587690989
34093.86000000,0.00227300,1625587691060
34093.86000000,0.01466400,1625587691729
34091.48000000,0.00416800,1625587693025
34091.48000000,0.01467300,1625587693786
34076.83000000,0.01467300,1625587695781
34076.82000000,0.01467300,1625587695958
34074.07000000,0.01467400,1625587696970
34061.96000000,0.01468000,1625587699784
34061.70000000,0.01468000,1625587699965
34071.83000000,0.01467700,1625587706781
34068.27000000,0.00572200,1625587707991
34061.00000000,0.00665700,1625587708857
34061.00000000,0.00687900,1625587708925
34060.00000000,0.01468000,1625587709780
34057.44000000,0.01468400,1625587710784
34054.11000000,0.01468300,1625587711991
34054.11000000,0.01468300,1625587712732
34058.46000000,0.01468100,1625587714088
34058.46000000,0.01468100,1625587714729
34058.46000000,0.00556100,1625587715158
34051.80000000,0.01468400,1625587716733
34052.30000000,0.00982100,1625587717255
34052.30000000,0.01468400,1625587717732
34052.30000000,0.01328000,1625587718063
34052.30000000,0.00223300,1625587718776
34052.30000000,0.01245200,1625587718776
34060.06000000,0.01468000,1625587729301
34053.24000000,0.01027900,1625587729756
34053.24000000,0.00440300,1625587729756
34053.24000000,0.01749500,1625587730176
34057.51000000,0.01577200,1625587730375
34055.27000000,0.01468500,1625587732786
34050.00000000,0.01468800,1625587733785
34041.70000000,0.00219000,1625587736311
34041.70000000,0.01468800,1625587738314
34041.70000000,0.01149900,1625587738381
34061.56000000,0.00230300,1625587753788
34061.56000000,0.01037900,1625587753788
34050.38000000,0.01468600,1625587755790
34061.45000000,0.01468100,1625587763795
34053.73000000,0.01468400,1625587764791
34054.67000000,0.01827800,1625587766519
34054.67000000,0.00749500,1625587767339
34054.67000000,0.01468300,1625587767339
34054.67000000,0.00997700,1625587767738
34054.67000000,0.00470600,1625587767738
34040.00000000,0.00693100,1625587771532
34040.00000000,0.01468900,1625587772410
34040.00000000,0.01253000,1625587772739
34040.00000000,0.00215900,1625587772739
34043.73000000,0.00412400,1625587779736
34043.73000000,0.00869600,1625587780434
34037.21000000,0.00384400,1625587781758
34037.21000000,0.01067300,1625587781758
34037.26000000,0.01469000,1625587785783
34033.68000000,0.01469300,1625587789796
34030.00000000,0.00593300,1625587791644
34025.00000000,0.01469900,1625587794798
34010.00000000,0.01470600,1625587796804
34006.42000000,0.01470400,1625587797748
34006.42000000,0.00209400,1625587797809
34012.57000000,0.01470200,1625587804796
34012.58000000,0.01470100,1625587807945
34019.99000000,0.00638800,1625587814949
34020.10000000,0.01469800,1625587817791
34019.99000000,0.00293900,1625587818782
34018.15000000,0.00881800,1625587824731
34018.12000000,0.00615700,1625587825791
34018.12000000,0.00854400,1625587825791
34009.00000000,0.01470400,1625587826791
34004.52000000,0.01470500,1625587828790
34003.99000000,0.01470600,1625587829787
34000.00000000,0.01471000,1625587829982
34000.00000000,0.01470600,1625587829982
34000.00000000,0.00854400,1625587830049
34000.00000000,0.00992200,1625587830807
33995.24000000,0.01471000,1625587831790
33991.78000000,0.01471400,1625587832794
33990.00000000,0.01471500,1625587833792
33983.30000000,0.01471400,1625587834977
33995.02000000,0.01470900,1625587839997
34012.39000000,0.01470300,1625587843798
34007.61000000,0.00305900,1625587844005
34007.61000000,0.01086700,1625587844878
34007.61000000,0.00256900,1625587844878
34007.61000000,0.01213400,1625587844999
33994.31000000,0.01471100,1625587846794
33989.03000000,0.01471100,1625587847002
33989.03000000,0.02054000,1625587847249
33989.03000000,0.01360600,1625587847249
33986.59000000,0.01471500,1625587850796
33985.08000000,0.01166100,1625587854788
33985.08000000,0.00305200,1625587854788
33983.83000000,0.01471400,1625587855791
33987.58000000,0.01357900,1625587857071
33975.00000000,0.01471800,1625587857799
33982.27000000,0.01471900,1625587859792
33970.31000000,0.01471900,1625587860091
33970.31000000,0.00262800,1625587860599
34024.99000000,0.00737200,1625587860599
33975.87000000,0.01331300,1625587863792
33975.87000000,0.00437400,1625587863960
33970.99000000,0.01472000,1625587867789
33968.77000000,0.01472000,1625587868200
33968.77000000,0.01899000,1625587868420
33968.77000000,0.01380100,1625587868739
33971.16000000,0.01471900,1625587869739
33972.48000000,0.00586600,1625587871741
33977.88000000,0.00572600,1625587878316
33985.69000000,0.01294300,1625587883742
